87 106.5952 10.951 27 120 0 20 6.7 3 0.5 12
88 106.5857 10.7095 16 120 0 10 3.2 1 0.5 14
89 106.8742 10.907 20 120 0 12 2.8 3 0.5 12
90 106.6891 11.0031 27 120 0 19 4.8 2 0.5 13
91 106.823 10.7357 18 120 0 12 6.7 1 0.5 13
92 106.5388 10.844 20 120 0 11 2.2 2 0.5 14
93 106.6694 10.8602 37 120 0 20 4.4 3 0.5 12
94 106.7916 10.953 20 120 0 11 6.1 3 0.5 12
95 106.8937 10.6943 21 120 0 11 6.6 3 0.5 14
96 106.661 10.8027 22 120 0 11 7.9 1 0.5 13
97 106.5761 10.8519 29 120 0 18 6 1 0.5 14
98 106.6688 10.7753 35 120 0 20 2.1 2 0.5 13
99 106.5999 11.0655 19 120 0 11 7.8 3 0.5 13
100 106.6773 11.0376 23 120 0 12 3.1 3 0.5 14
101 106.7201 10.6728 28 120 0 14 6.8 3 0.5 13
102 106.8997 11.0262 28 120 0 17 7 3 0.5 13
103 106.8997 11.0262 23 120 0 15 7 1 0.5 13
