55 106.5046 10.9743 22 120 0 14 4.6 3 0.5 14
56 106.7727 10.8916 35 120 0 20 4.8 2 0.5 14
57 106.6067 10.9384 26 120 0 13 4.8 3 0.5 12
58 106.5446 10.8456 27 120 0 20 3.7 3 0.5 14
59 106.6815 11.0792 29 120 0 19 2.6 1 0.5 14
60 106.8503 10.7685 22 120 0 14 6.8 1 0.5 12
61 106.7002 10.7304 16 120 0 10 7.9 3 0.5 12
62 106.8651 11.0417 28 120 0 17 7.3 3 0.5 12
63 106.6194 10.9375 28 120 0 16 4.4 1 0.5 14
64 106.7436 10.7188 15 120 0 10 6.7 1 0.5 12
65 106.805 10.8927 30 120 0 18 2.3 1 0.5 12
66 106.8115 10.8887 24 120 0 17 6.8 3 0.5 14
67 106.5002 10.7959 32 120 0 18 3.9 2 0.5 14
68 106.5078 11.0681 29 120 0 18 7 3 0.5 13
69 106.8515 11.0242 24 120 0 12 4.7 1 0.5 14
70 106.623 10.6761 27 120 0 14 4.9 1 0.5 13
71 106.8512 11.0761 23 120 0 17 6.3 1 0.5 13
72 106.5343 10.8687 25 120 0 15 7.4 1 0.5 12
73 106.5277 10.9923 20 120 0 12 4.3 1 0.5 14
74 106.8063 10.7078 19 120 0 13 4.5 2 0.5 14
75 106.6901 10.8974 28 120 0 17 2.4 2 0.5 13
76 106.606 11.0426 35 120 0 19 2.1 3 0.5 13
77 106.6693 10.7453 22 120 0 17 7.7 2 0.5 13
78 106.7157 10.9785 29 120 0 16 6.5 3 0.5 14
79 106.5805 10.7903 25 120 0 13 3.3 2 0.5 13
80 106.8981 10.9424 18 120 0 10 4 3 0.5 13
81 106.6752 10.8829 24 120 0 12 7.5 3 0.5 14
82 106.5484 10.7511 18 120 0 10 5.6 3 0.5 12
83 106.6352 10.9147 21 120 0 11 4.6 2 0.5 12
84 106.592 10.7491 17 120 0 10 4.3 1 0.5 13
85 106.5284 10.934 25 120 0 15 6.6 2 0.5 13
86 106.5916 11.0574 25 120 0 16 7 2 0.5 12
87 106.8439 10.6819 23 120 0 18 8 2 0.5 12
88 106.5952 10.951 27 120 0 20 6.7 3 0.5 12
89 106.5857 10.7095 16 120 0 10 3.2 1 0.5 14
90 106.8742 10.907 20 120 0 12 2.8 3 0.5 12
91 106.6891 11.0031 27 120 0 19 4.8 2 0.5 13
92 106.823 10.7357 18 120 0 12 6.7 1 0.5 13
93 106.5388 10.844 20 120 0 11 2.2 2 0.5 14
94 106.6694 10.8602 37 120 0 20 4.4 3 0.5 12
95 106.7916 10.953 20 120 0 11 6.1 3 0.5 12
96 106.8937 10.6943 21 120 0 11 6.6 3 0.5 14
97 106.661 10.8027 22 120 0 11 7.9 1 0.5 13
98 106.5761 10.8519 29 120 0 18 6 1 0.5 14
99 106.6688 10.7753 35 120 0 20 2.1 2 0.5 13
100 106.5999 11.0655 19 120 0 11 7.8 3 0.5 13
101 106.6773 11.0376 23 120 0 12 3.1 3 0.5 14
102 106.7201 10.6728 28 120 0 14 6.8 3 0.5 13
103 106.8997 11.0262 28 120 0 17 7 3 0.5 13
104 106.8997 11.0262 23 120 0 15 7 1 0.5 13
105 106.7124 10.8125 24 120 0 14 5.2 2 0.5 13
106 106.6457 10.9256 26 120 0 16 4.9 1 0.5 14
107 106.7789 10.6854 31 120 0 19 3.4 3 0.5 12
108 106.5298 10.9637 19 120 0 12 6.5 2 0.5 13
109 106.8741 10.7482 28 120 0 17 5.7 1 0.5 14
110 106.5923 11.0128 22 120 0 13 4.1 3 0.5 12
111 106.8216 10.8791 33 120 0 18 7.2 2 0.5 13
112 106.6674 10.7019 27 120 0 15 2.9 1 0.5 14
113 106.7392 10.9418 21 120 0 11 6.3 3 0.5 13
114 106.5849 10.8327 30 120 0 20 5.4 2 0.5 12
115 106.8562 10.9764 18 120 0 10 3.8 1 0.5 14
116 106.7138 10.6548 35 120 0 19 7.5 3 0.5 13
117 106.6197 10.8993 23 120 0 14 4.7 2 0.5 12
118 106.7914 11.0037 25 120 0 16 6.1 1 0.5 14
119 106.5487 10.7826 29 120 0 17 3.5 3 0.5 13
120 106.8325 10.7159 20 120 0 12 7.8 2 0.5 12
121 106.6749 10.9482 32 120 0 18 2.7 1 0.5 14
122 106.5098 10.8664 24 120 0 15 5.9 3 0.5 13
123 106.7653 10.7938 27 120 0 13 4.3 2 0.5 12
124 106.8991 10.9372 22 120 0 11 6.8 1 0.5 14
